Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP.Syn.Abst.591	4162	0.999	173.284	4.163%	25.259	5.227%	0.00188	0.994
SP.Syn.Abst.592	28699	1.0	156.178	0.544%	22.704	0.683%	4e-05	1.0
SP.Syn.Abst.593	5698	1.0	106.395	1.867%	15.319	2.31%	0.00041	0.999
SP.Syn.Abst.594	10950	1.0	154.462	1.411%	22.42	1.77%	0.00024	0.999
SP.Syn.Abst.595	7986	1.0	65.343	0.818%	9.044	0.974%	8e-05	1.0
SP.Syn.Abst.596	8602	1.0	204.838	2.381%	29.917	2.985%	0.00074	0.998
SP.Syn.Abst.597	4777	0.995	374.435	7.838%	54.792	9.886%	0.00628	0.979
SP.Syn.Abst.598	10557	1.0	131.406	1.245%	19.174	1.567%	0.00021	0.999
SP.Syn.Abst.599	6247	0.999	207.756	3.326%	30.252	4.133%	0.00114	0.997
SP.Syn.Abst.600	4590	1.0	51.065	1.113%	6.871	1.285%	0.00012	1.0
SP.Syn.Abst.601	9018	1.0	180.59	2.003%	26.392	2.491%	0.00043	0.999
SP.Syn.Abst.602	13076	0.999	370.45	2.833%	54.632	3.58%	0.00085	0.997
SP.Syn.Abst.603	9110	0.997	577.637	6.341%	84.935	8.07%	0.00442	0.985
SP.Syn.Abst.604	3623	0.999	144.762	3.996%	21.34	4.871%	0.00153	0.996
SP.Syn.Abst.605	5069	1.0	113.556	2.24%	16.035	2.734%	0.00058	0.998
SP.Syn.Abst.606	12501	0.999	391.074	3.128%	57.634	3.958%	0.00132	0.997
SP.Syn.Abst.607	13273	1.0	81.194	0.612%	11.55	0.745%	4e-05	1.0
SP.Syn.Abst.608	5768	1.0	69.847	1.211%	10.044	1.501%	0.00021	1.0
SP.Syn.Abst.609	8827	1.0	101.167	1.146%	14.516	1.418%	0.00016	1.0
SP.Syn.Abst.610	8466	1.0	180.04	2.127%	25.583	2.549%	0.00047	0.999
SP.Syn.Abst.611	13078	1.0	46.236	0.354%	6.125	0.404%	2e-05	1.0
SP.Syn.Abst.612	8702	0.999	250.696	2.881%	37.243	3.618%	0.00084	0.998
SP.Syn.Abst.613	8436	0.999	311.139	3.688%	45.714	4.69%	0.00158	0.995
SP.Syn.Abst.614	4703	0.996	331.813	7.055%	48.816	8.45%	0.00577	0.989
SP.Syn.Abst.615	10426	1.0	37.931	0.364%	5.187	0.425%	2e-05	1.0
SP.Syn.Abst.616	5345	1.0	59.964	1.122%	7.866	1.248%	0.00011	1.0
SP.Syn.Abst.617	5970	0.997	361.078	6.048%	53.047	7.616%	0.00369	0.988
SP.Syn.Abst.618	16215	1.0	27.371	0.169%	3.274	0.174%	0.0	1.0
SP.Syn.Abst.619	16323	1.0	138.326	0.847%	19.697	1.035%	8e-05	1.0
SP.Syn.Abst.620	10048	1.0	24.604	0.245%	2.859	0.243%	1e-05	1.0
SP.Syn.Abst.621	10448	1.0	25.094	0.24%	3.258	0.264%	1e-05	1.0
SP.Syn.Abst.622	8273	1.0	194.794	2.355%	28.22	2.903%	0.00062	0.998
SP.Syn.Abst.623	11711	1.0	216.469	1.848%	31.342	2.296%	0.00039	0.999
SP.Syn.Abst.624	15120	1.0	111.578	0.738%	15.921	0.91%	6e-05	1.0
SP.Syn.Abst.625	5934	1.0	32.479	0.547%	4.094	0.568%	3e-05	1.0
SP.Syn.Abst.626	8230	0.999	267.899	3.255%	39.188	4.07%	0.0013	0.997
SP.Syn.Abst.627	5057	0.996	358.96	7.098%	52.726	9.023%	0.00546	0.982
SP.Syn.Abst.628	6931	0.991	738.405	10.654%	109.257	13.503%	0.01115	0.962
SP.Syn.Abst.629	8013	0.997	473.343	5.907%	69.899	7.515%	0.00368	0.988
SP.Syn.Abst.630	6653	1.0	112.697	1.694%	15.665	2.016%	0.00031	0.999
SP.Syn.Abst.631	12891	1.0	235.988	1.831%	34.842	2.329%	0.00047	0.999
SP.Syn.Abst.632	4488	0.999	199.634	4.448%	29.211	5.326%	0.00214	0.995
SP.Syn.Abst.633	18335	1.0	391.221	2.134%	57.749	2.712%	0.00068	0.998
SP.Syn.Abst.634	12937	1.0	228.22	1.764%	33.297	2.197%	0.00035	0.999
SP.Syn.Abst.635	6815	1.0	135.336	1.986%	19.669	2.48%	0.00064	0.999
SP.Syn.Abst.636	7719	0.999	225.699	2.924%	33.196	3.698%	0.00094	0.997
SP.Syn.Abst.637	7933	1.0	124.722	1.572%	18.254	1.96%	0.00026	0.999
SP.Syn.Abst.638	10663	1.0	264.856	2.484%	38.393	3.098%	0.00084	0.998
SP.Syn.Abst.639	15704	1.0	92.464	0.589%	12.918	0.71%	5e-05	1.0
SP.Syn.Abst.640	10536	1.0	79.783	0.757%	11.068	0.905%	7e-05	1.0
SP.Syn.Abst.641	4272	0.994	377.559	8.838%	55.337	11.011%	0.00742	0.976
SP.Syn.Abst.642	3350	0.998	171.515	5.12%	25.202	6.473%	0.0038	0.991
SP.Syn.Abst.643	13499	0.996	905.624	6.709%	133.733	8.565%	0.0049	0.984
SP.Syn.Abst.644	6807	0.999	226.116	3.322%	33.635	4.248%	0.00162	0.996
SP.Syn.Abst.645	5340	0.996	386.84	7.244%	56.934	9.097%	0.00513	0.983
SP.Syn.Abst.646	4164	0.999	187.183	4.495%	26.459	5.457%	0.00265	0.994
SP.Syn.Abst.647	10989	1.0	216.431	1.97%	31.474	2.458%	0.00046	0.999
SP.Syn.Abst.648	11053	1.0	256.713	2.323%	37.295	2.894%	0.00064	0.998
SP.Syn.Abst.649	7054	1.0	159.937	2.267%	22.972	2.789%	0.00052	0.998
SP.Syn.Abst.650	6818	1.0	162.479	2.383%	23.928	3.016%	0.00073	0.998
SP.Syn.Abst.651	9040	1.0	146.135	1.617%	21.458	2.027%	0.00029	0.999
SP.Syn.Abst.652	10493	1.0	162.486	1.549%	23.674	1.94%	0.00029	0.999
SP.Syn.Abst.653	6009	1.0	47.407	0.789%	6.377	0.91%	6e-05	1.0
SP.Syn.Abst.654	9248	1.0	22.454	0.243%	2.793	0.26%	1e-05	1.0
SP.Syn.Abst.655	8709	1.0	107.931	1.239%	15.355	1.505%	0.00016	1.0
SP.Syn.Abst.656	10343	1.0	26.475	0.256%	3.12	0.26%	1e-05	1.0
SP.Syn.Abst.657	4591	1.0	111.847	2.436%	16.082	3.016%	0.00064	0.998
SP.Syn.Abst.658	17928	1.0	277.428	1.547%	40.797	1.962%	0.00032	0.999
SP.Syn.Abst.659	6388	0.999	251.443	3.936%	36.561	4.955%	0.00176	0.995
SP.Syn.Abst.660	6456	0.999	244.614	3.789%	35.298	4.667%	0.00142	0.996
SP.Syn.Abst.661	8888	1.0	181.318	2.04%	26.166	2.496%	0.00046	0.999
SP.Syn.Abst.662	13119	1.0	169.848	1.295%	25.048	1.641%	0.00029	0.999
SP.Syn.Abst.663	9579	0.999	320.748	3.348%	47.174	4.222%	0.00114	0.996
SP.Syn.Abst.664	6830	1.0	64.208	0.94%	8.971	1.122%	0.0001	1.0
SP.Syn.Abst.665	7006	0.999	236.232	3.372%	34.443	4.167%	0.00132	0.997
SP.Syn.Abst.666	5653	0.999	184.815	3.269%	26.769	4.048%	0.00123	0.997
SP.Syn.Abst.667	11652	0.998	643.138	5.52%	94.748	7.041%	0.00348	0.989
SP.Syn.Abst.668	3795	0.999	110.257	2.905%	15.817	3.53%	0.00086	0.998
SP.Syn.Abst.669	14599	0.999	395.925	2.712%	58.301	3.435%	0.00098	0.998
SP.Syn.Abst.670	8839	1.0	165.855	1.876%	23.923	2.338%	0.00043	0.999
SP.Syn.Abst.671	7520	1.0	104.467	1.389%	14.708	1.69%	0.0002	0.999
SP.Syn.Abst.672	17780	1.0	134.43	0.756%	20.002	0.969%	9e-05	1.0
SP.Syn.Abst.673	9974	1.0	211.252	2.118%	31.174	2.691%	0.00063	0.998
SP.Syn.Abst.674	8475	1.0	43.492	0.513%	5.904	0.601%	3e-05	1.0
SP.Syn.Abst.675	9507	1.0	206.322	2.17%	30.232	2.735%	0.00059	0.998
SP.Syn.Abst.676	6046	1.0	69.246	1.145%	9.653	1.351%	0.00013	1.0
SP.Syn.Abst.677	11130	1.0	48.191	0.433%	6.393	0.491%	2e-05	1.0
SP.Syn.Abst.678	15032	0.998	776.526	5.166%	114.711	6.482%	0.00351	0.992
SP.Syn.Abst.679	10226	1.0	113.136	1.106%	16.332	1.365%	0.00014	1.0
SP.Syn.Abst.680	9526	1.0	31.292	0.328%	3.987	0.36%	1e-05	1.0
SP.Syn.Abst.681	8531	0.999	229.95	2.695%	33.498	3.345%	0.00085	0.998
SP.Syn.Abst.682	7957	0.999	288.804	3.63%	42.325	4.496%	0.00149	0.996
SP.Syn.Abst.683	6439	1.0	153.156	2.379%	22.76	3.028%	0.00071	0.998
SP.Syn.Abst.684	7124	0.998	316.109	4.437%	46.282	5.555%	0.00262	0.994
SP.Syn.Abst.685	6686	1.0	98.05	1.466%	14.003	1.81%	0.00024	0.999
SP.Syn.Abst.686	14515	0.998	687.933	4.739%	101.199	5.887%	0.00272	0.993
SP.Syn.Abst.687	10998	0.999	309.793	2.817%	45.335	3.553%	0.00086	0.997
SP.Syn.Abst.688	9341	1.0	96.357	1.032%	14.28	1.3%	0.00012	1.0
SP.Syn.Abst.689	16363	0.99	1807.57	11.047%	266.585	13.88%	0.01167	0.961
SP.Syn.Abst.690	10037	1.0	203.178	2.024%	29.59	2.537%	0.00054	0.999
SP.Syn.Abst.691	17838	1.0	90.461	0.507%	12.456	0.603%	3e-05	1.0
SP.Syn.Abst.692	6857	0.999	246.217	3.591%	35.994	4.51%	0.00182	0.996
SP.Syn.Abst.693	4864	0.998	227.493	4.677%	32.578	5.675%	0.00256	0.994
SP.Syn.Abst.694	14262	0.996	1056.78	7.41%	156.1	9.469%	0.006	0.98
SP.Syn.Abst.695	14077	0.999	524.561	3.726%	77.56	4.725%	0.00189	0.995
SP.Syn.Abst.696	19954	1.0	211.561	1.06%	30.775	1.308%	0.00012	1.0
SP.Syn.Abst.697	16064	1.0	114.377	0.712%	16.273	0.87%	7e-05	1.0
SP.Syn.Abst.698	15896	1.0	346.726	2.181%	50.896	2.757%	0.00066	0.998
SP.Syn.Abst.699	12123	1.0	246.305	2.032%	35.399	2.495%	0.00047	0.999
SP.Syn.Abst.700	5665	1.0	98.93	1.746%	14.174	2.146%	0.00039	0.999
SP.Syn.Abst.701	10346	1.0	34.837	0.337%	4.383	0.366%	1e-05	1.0
SP.Syn.Abst.702	5956	0.999	231.293	3.883%	33.8	4.9%	0.00172	0.995
SP.Syn.Abst.703	6794	1.0	27.805	0.409%	3.294	0.419%	2e-05	1.0
SP.Syn.Abst.704	10589	1.0	160.901	1.52%	22.95	1.81%	0.00023	0.999
SP.Syn.Abst.705	6181	0.994	544.119	8.803%	80.243	11.04%	0.00747	0.976
SP.Syn.Abst.706	7036	1.0	94.605	1.345%	13.703	1.647%	0.00018	0.999
SP.Syn.Abst.707	6149	0.998	324.691	5.28%	47.692	6.593%	0.0027	0.991
SP.Syn.Abst.708	5186	1.0	87.767	1.692%	12.672	2.068%	0.0003	0.999
SP.Syn.Abst.709	18834	0.998	924.937	4.911%	135.936	6.131%	0.00237	0.993
SP.Syn.Abst.710	11049	1.0	248.968	2.253%	36.446	2.846%	0.0007	0.998
SP.Syn.Abst.711	9450	1.0	32.398	0.343%	4.049	0.37%	1e-05	1.0
SP.Syn.Abst.712	8799	0.999	273.896	3.113%	40.075	3.904%	0.00123	0.997
SP.Syn.Abst.713	9941	0.998	463.364	4.661%	68.043	5.91%	0.00236	0.992
SP.Syn.Abst.714	4941	0.986	672.213	13.605%	98.959	16.961%	0.01714	0.943
SP.Syn.Abst.715	10938	1.0	141.202	1.291%	20.813	1.621%	0.00018	0.999
SP.Syn.Abst.716	11709	1.0	197.27	1.685%	28.535	2.086%	0.00033	0.999
SP.Syn.Abst.717	13058	0.998	663.562	5.082%	97.702	6.465%	0.00281	0.991
SP.Syn.Abst.718	14430	1.0	37.482	0.26%	4.459	0.266%	1e-05	1.0
SP.Syn.Abst.719	5673	1.0	126.177	2.224%	17.883	2.706%	0.00065	0.998
SP.Syn.Abst.720	7729	0.999	319.585	4.135%	47.737	5.249%	0.00178	0.995
SP.Syn.Abst.721	8368	1.0	33.563	0.401%	4.369	0.445%	2e-05	1.0
SP.Syn.Abst.722	8683	0.998	404.099	4.654%	59.184	5.82%	0.00289	0.993
SP.Syn.Abst.723	11818	1.0	224.018	1.896%	32.58	2.371%	0.00043	0.999
SP.Syn.Abst.724	11519	1.0	206.431	1.792%	30.196	2.257%	0.0004	0.999
SP.Syn.Abst.725	11869	1.0	148.597	1.252%	21.856	1.578%	0.00018	0.999
SP.Syn.Abst.726	7807	0.999	285.194	3.653%	41.888	4.624%	0.00148	0.995
SP.Syn.Abst.727	5997	0.999	161.337	2.69%	23.521	3.362%	0.00093	0.998
SP.Syn.Abst.728	10091	1.0	204.138	2.023%	29.49	2.505%	0.00048	0.999
SP.Syn.Abst.729	25711	1.0	60.623	0.236%	8.41	0.281%	1e-05	1.0
SP.Syn.Abst.730	5536	1.0	115.601	2.088%	16.634	2.57%	0.0005	0.999
SP.Syn.Abst.731	8411	1.0	142.272	1.691%	19.821	1.985%	0.00029	0.999
SP.Syn.Abst.732	6581	1.0	162.381	2.467%	23.855	3.109%	0.00076	0.998
SP.Syn.Abst.733	5779	1.0	35.237	0.61%	4.8	0.71%	5e-05	1.0
SP.Syn.Abst.734	9982	0.997	593.948	5.95%	87.778	7.279%	0.00403	0.991
SP.Syn.Abst.735	4552	0.994	416.508	9.15%	61.182	11.415%	0.00799	0.974
SP.Syn.Abst.736	13836	1.0	57.475	0.415%	7.677	0.479%	2e-05	1.0
SP.Syn.Abst.737	9794	1.0	64.418	0.658%	8.519	0.748%	4e-05	1.0
SP.Syn.Abst.738	7354	1.0	149.774	2.037%	21.517	2.525%	0.00046	0.999
SP.Syn.Abst.739	14807	0.997	863.714	5.833%	126.728	7.402%	0.00372	0.988
SP.Syn.Abst.740	10816	1.0	203.394	1.88%	30.079	2.361%	0.00036	0.999
SP.Syn.Abst.741	6369	0.999	164.324	2.58%	24.268	3.26%	0.00082	0.998
SP.Syn.Abst.742	7296	0.998	391.731	5.369%	57.893	6.87%	0.00342	0.989
SP.Syn.Abst.743	11430	1.0	44.609	0.39%	6.263	0.473%	2e-05	1.0
SP.Syn.Abst.744	15523	1.0	64.766	0.417%	9.189	0.504%	2e-05	1.0
SP.Syn.Abst.745	10628	0.998	514.802	4.844%	75.946	6.089%	0.00235	0.993
SP.Syn.Abst.746	14774	0.998	793.077	5.368%	116.718	6.649%	0.00347	0.992
SP.Syn.Abst.747	8635	0.998	445.929	5.164%	65.527	6.452%	0.00338	0.992
SP.Syn.Abst.748	8854	1.0	119.29	1.347%	17.368	1.675%	0.00022	0.999
SP.Syn.Abst.749	4412	0.994	375.817	8.518%	55.19	10.796%	0.00914	0.974
SP.Syn.Abst.750	7843	1.0	23.852	0.304%	2.906	0.314%	1e-05	1.0
SP.Syn.Abst.751	7235	0.992	713.89	9.867%	105.101	12.537%	0.01008	0.965
SP.Syn.Abst.752	5502	1.0	73.231	1.331%	10.209	1.594%	0.00017	0.999
SP.Syn.Abst.753	7049	1.0	57.502	0.816%	8.022	0.981%	8e-05	1.0
SP.Syn.Abst.754	15754	1.0	157.73	1.001%	23.109	1.263%	0.00016	1.0
SP.Syn.Abst.755	10871	1.0	256.232	2.357%	37.509	2.913%	0.00061	0.998
SP.Syn.Abst.756	10824	1.0	73.252	0.677%	10.636	0.844%	5e-05	1.0
SP.Syn.Abst.757	4938	1.0	22.651	0.459%	2.766	0.483%	3e-05	1.0
SP.Syn.Abst.758	7273	1.0	80.724	1.11%	11.246	1.305%	0.00013	1.0
SP.Syn.Abst.759	11756	0.999	426.068	3.624%	63.15	4.641%	0.0015	0.995
SP.Syn.Abst.760	2776	0.999	77.597	2.795%	11.223	3.341%	0.00072	0.998
SP.Syn.Abst.761	14949	0.999	394.872	2.641%	58.182	3.349%	0.00103	0.998
SP.Syn.Abst.762	16225	1.0	301.396	1.858%	44.22	2.346%	0.00054	0.999
SP.Syn.Abst.763	12836	1.0	98.822	0.77%	14.096	0.945%	7e-05	1.0
SP.Syn.Abst.764	2927	0.998	169.024	5.775%	24.481	6.824%	0.00349	0.993
SP.Syn.Abst.765	10875	1.0	224.885	2.068%	33.397	2.624%	0.00053	0.999
SP.Syn.Abst.766	8262	1.0	73.1	0.885%	9.798	1.011%	8e-05	1.0
SP.Syn.Abst.767	5951	0.968	1208.166	20.302%	178.147	25.048%	0.03659	0.88
SP.Syn.Abst.768	9670	0.998	424.602	4.391%	62.701	5.515%	0.00197	0.994
SP.Syn.Abst.769	7941	0.999	273.44	3.443%	40.235	4.33%	0.00142	0.996
SP.Syn.Abst.770	8667	1.0	102.161	1.179%	14.89	1.446%	0.00014	1.0
SP.Syn.Abst.771	17743	0.998	826.15	4.656%	122.02	5.831%	0.00269	0.993
SP.Syn.Abst.772	6432	1.0	148.325	2.306%	21.37	2.815%	0.00057	0.998
SP.Syn.Abst.773	12174	1.0	248.757	2.043%	36.627	2.595%	0.00047	0.999
SP.Syn.Abst.774	7811	0.999	267.67	3.427%	39.052	4.289%	0.00123	0.996
SP.Syn.Abst.775	10088	0.997	620.188	6.148%	90.956	7.58%	0.00483	0.989
SP.Syn.Abst.776	7167	1.0	36.272	0.506%	4.884	0.586%	3e-05	1.0
SP.Syn.Abst.777	4813	1.0	36.497	0.758%	4.997	0.896%	6e-05	1.0
SP.Syn.Abst.778	12002	1.0	205.159	1.709%	29.69	2.132%	0.00039	0.999
SP.Syn.Abst.779	6364	1.0	23.036	0.362%	2.777	0.376%	2e-05	1.0
SP.Syn.Abst.780	11954	1.0	113.872	0.953%	16.664	1.202%	0.00012	1.0
SP.Syn.Abst.781	27628	0.996	1880.746	6.807%	277.547	8.455%	0.00442	0.987
SP.Syn.Abst.782	6154	0.985	849.468	13.804%	125.144	17.05%	0.01726	0.946
SP.Syn.Abst.783	15248	0.999	471.321	3.091%	68.678	3.889%	0.00125	0.997
SP.Syn.Abst.784	9620	1.0	104.433	1.086%	14.484	1.281%	0.00012	1.0
SP.Syn.Abst.785	12341	0.998	592.832	4.804%	87.371	5.896%	0.00257	0.994
SP.Syn.Abst.786	10647	1.0	86.472	0.812%	12.044	0.977%	8e-05	1.0
SP.Syn.Abst.787	6877	0.998	343.181	4.99%	50.331	6.143%	0.00291	0.993
SP.Syn.Abst.788	13102	1.0	38.873	0.297%	5.077	0.334%	1e-05	1.0
SP.Syn.Abst.789	16930	0.999	723.495	4.273%	106.319	5.358%	0.00234	0.994
SP.Syn.Abst.790	4600	0.986	622.019	13.522%	92.011	16.518%	0.01626	0.953
SP.Syn.Abst.791	11056	1.0	175.398	1.586%	25.579	1.998%	0.00029	0.999
SP.Syn.Abst.792	9501	1.0	89.668	0.944%	12.892	1.17%	0.00011	1.0
SP.Syn.Abst.793	15880	0.999	705.33	4.442%	103.382	5.43%	0.00219	0.995
SP.Syn.Abst.794	12868	1.0	141.453	1.099%	20.394	1.365%	0.00019	1.0
SP.Syn.Abst.795	13866	0.999	434.818	3.136%	64.362	4.002%	0.00111	0.997
SP.Syn.Abst.796	16468	1.0	218.506	1.327%	31.615	1.658%	0.0002	0.999
SP.Syn.Abst.797	5981	1.0	66.086	1.105%	9.069	1.306%	0.00013	1.0
SP.Syn.Abst.798	12287	0.986	1654.798	13.468%	243.703	16.91%	0.0172	0.941
SP.Syn.Abst.799	5696	0.999	179.276	3.147%	25.815	3.715%	0.00102	0.998
SP.Syn.Abst.800	11245	1.0	198.578	1.766%	28.655	2.151%	0.00033	0.999
SP.Syn.Abst.801	5807	1.0	59.629	1.027%	8.36	1.243%	0.00011	1.0
SP.Syn.Abst.802	7642	0.999	195.295	2.556%	28.492	3.182%	0.00081	0.998
SP.Syn.Abst.803	8100	1.0	55.741	0.688%	7.688	0.814%	5e-05	1.0
SP.Syn.Abst.804	7775	1.0	25.625	0.33%	3.032	0.337%	2e-05	1.0
SP.Syn.Abst.805	7098	0.999	234.998	3.311%	34.453	4.132%	0.00128	0.997
SP.Syn.Abst.806	15927	0.999	517.264	3.248%	75.617	4.045%	0.00125	0.997
SP.Syn.Abst.807	10030	0.999	253.139	2.524%	36.778	3.173%	0.00076	0.998
SP.Syn.Abst.808	5799	1.0	142.394	2.455%	20.049	2.965%	0.00067	0.998
SP.Syn.Abst.809	10016	1.0	62.847	0.627%	8.957	0.772%	5e-05	1.0
SP.Syn.Abst.810	12288	0.999	530.826	4.32%	77.929	5.492%	0.00223	0.993
SP.Syn.Abst.811	10679	1.0	142.43	1.334%	20.568	1.66%	0.00023	0.999
SP.Syn.Abst.812	6065	0.999	225.877	3.724%	32.737	4.654%	0.00151	0.995
SP.Syn.Abst.813	12200	1.0	146.311	1.199%	20.973	1.483%	0.00019	1.0
SP.Syn.Abst.814	8992	1.0	204.573	2.275%	30.193	2.887%	0.0007	0.998
SP.Syn.Abst.815	12052	1.0	24.813	0.206%	2.953	0.211%	0.0	1.0
SP.Syn.Abst.816	9096	1.0	85.36	0.938%	12.014	1.141%	0.00011	1.0
SP.Syn.Abst.817	10298	0.999	303.485	2.947%	44.17	3.688%	0.00117	0.997
SP.Syn.Abst.818	6410	0.999	275.426	4.297%	39.804	5.375%	0.00212	0.994
SP.Syn.Abst.819	13171	1.0	212.006	1.61%	31.361	2.052%	0.00038	0.999
SP.Syn.Abst.820	13398	0.997	872.398	6.511%	128.753	8.307%	0.00459	0.985
SP.Syn.Abst.821	8365	0.999	231.033	2.762%	33.278	3.343%	0.0008	0.998
SP.Syn.Abst.822	11701	0.999	456.503	3.901%	66.67	4.778%	0.00172	0.996
SP.Syn.Abst.823	5336	1.0	77.221	1.447%	10.743	1.735%	0.00032	0.999
SP.Syn.Abst.824	10898	0.999	320.824	2.944%	47.042	3.706%	0.00113	0.997
SP.Syn.Abst.825	6425	1.0	33.471	0.521%	4.056	0.544%	3e-05	1.0
SP.Syn.Abst.826	8952	0.998	401.071	4.48%	59.162	5.675%	0.00209	0.993
SP.Syn.Abst.827	11975	1.0	127.074	1.061%	18.476	1.329%	0.00017	1.0
SP.Syn.Abst.828	6849	0.999	281.825	4.115%	41.413	5.196%	0.00178	0.994
SP.Syn.Abst.829	11456	1.0	123.523	1.078%	17.481	1.317%	0.00013	1.0
SP.Syn.Abst.830	7181	1.0	164.065	2.285%	23.865	2.826%	0.00061	0.998
SP.Syn.Abst.831	8614	1.0	146.008	1.695%	21.096	2.082%	0.00031	0.999
SP.Syn.Abst.832	20462	0.996	1507.26	7.366%	222.229	9.375%	0.00575	0.981
SP.Syn.Abst.833	10733	1.0	110.436	1.029%	16.02	1.284%	0.00014	1.0
SP.Syn.Abst.834	17223	0.999	656.665	3.813%	96.544	4.717%	0.00165	0.996
SP.Syn.Abst.835	13962	0.999	511.903	3.666%	75.078	4.521%	0.00152	0.996
SP.Syn.Abst.836	5347	0.998	295.353	5.524%	43.584	7.041%	0.00328	0.989
SP.Syn.Abst.837	10955	1.0	273.176	2.494%	39.817	3.128%	0.00096	0.998
SP.Syn.Abst.838	7431	1.0	33.312	0.448%	4.381	0.509%	3e-05	1.0
SP.Syn.Abst.839	16711	1.0	53.821	0.322%	7.584	0.391%	2e-05	1.0
SP.Syn.Abst.840	12275	1.0	285.225	2.324%	41.852	2.903%	0.00061	0.998
SP.Syn.Abst.841	8354	1.0	208.478	2.496%	30.604	3.103%	0.00061	0.998
SP.Syn.Abst.842	7409	1.0	169.121	2.283%	24.409	2.847%	0.00059	0.998
SP.Syn.Abst.843	18128	0.999	590.577	3.258%	87.156	4.061%	0.00118	0.997
SP.Syn.Abst.844	7142	0.999	198.149	2.774%	28.93	3.375%	0.00082	0.998
SP.Syn.Abst.845	5721	0.999	243.891	4.263%	35.313	5.284%	0.00232	0.994
SP.Syn.Abst.846	10556	0.997	611.329	5.791%	89.765	7.275%	0.00339	0.989
SP.Syn.Abst.847	11457	0.998	530.069	4.627%	78.032	5.796%	0.0027	0.993
SP.Syn.Abst.848	6372	1.0	36.824	0.578%	4.966	0.673%	5e-05	1.0
SP.Syn.Abst.849	7764	0.999	336.375	4.332%	49.462	5.453%	0.00254	0.994
SP.Syn.Abst.850	3957	0.998	183.6	4.64%	26.077	5.701%	0.00229	0.993
SP.Syn.Abst.851	6805	1.0	162.667	2.39%	23.873	2.978%	0.00059	0.998
SP.Syn.Abst.852	17091	1.0	380.601	2.227%	55.736	2.776%	0.00056	0.998
SP.Syn.Abst.853	8360	1.0	139.902	1.673%	20.072	2.069%	0.00035	0.999
SP.Syn.Abst.854	14691	0.995	1145.235	7.795%	168.907	9.957%	0.00686	0.978
SP.Syn.Abst.855	14200	0.999	445.563	3.138%	65.34	3.959%	0.00141	0.997
SP.Syn.Abst.856	11320	0.998	505.573	4.466%	74.13	5.589%	0.00266	0.994
SP.Syn.Abst.857	12471	0.995	962.196	7.715%	141.472	9.58%	0.00565	0.982
SP.Syn.Abst.858	5323	1.0	134.976	2.536%	19.601	3.129%	0.00064	0.998
SP.Syn.Abst.859	11108	0.991	1202.7	10.827%	177.713	13.669%	0.01139	0.961
SP.Syn.Abst.860	10919	0.997	655.176	6.0%	95.803	7.437%	0.00347	0.989
SP.Syn.Abst.861	11727	1.0	49.153	0.419%	7.036	0.516%	2e-05	1.0
SP.Syn.Abst.862	5907	0.999	212.589	3.599%	31.264	4.459%	0.00142	0.996
SP.Syn.Abst.863	6032	0.999	207.928	3.447%	30.46	4.138%	0.00124	0.997
SP.Syn.Abst.864	4509	1.0	26.194	0.581%	3.245	0.593%	4e-05	1.0
SP.Syn.Abst.865	5318	0.998	286.361	5.385%	42.463	6.893%	0.00312	0.99
SP.Syn.Abst.866	8801	1.0	150.055	1.705%	21.671	2.122%	0.00039	0.999
SP.Syn.Abst.867	8824	0.999	292.568	3.316%	42.515	4.045%	0.0012	0.997
SP.Syn.Abst.868	7355	1.0	29.05	0.395%	3.721	0.437%	2e-05	1.0
SP.Syn.Abst.869	15296	0.999	504.579	3.299%	74.201	4.199%	0.00134	0.996
SP.Syn.Abst.870	3387	1.0	42.602	1.258%	5.737	1.459%	0.00022	1.0
SP.Syn.Abst.871	12180	1.0	25.572	0.21%	3.081	0.218%	1e-05	1.0
SP.Syn.Abst.872	6159	1.0	21.266	0.345%	2.543	0.356%	1e-05	1.0
SP.Syn.Abst.873	5929	1.0	98.483	1.661%	14.102	2.049%	0.00028	0.999
SP.Syn.Abst.874	10737	1.0	178.238	1.66%	26.291	2.111%	0.00039	0.999
SP.Syn.Abst.875	8318	1.0	23.742	0.285%	2.885	0.299%	1e-05	1.0
SP.Syn.Abst.876	9289	1.0	99.158	1.067%	14.207	1.321%	0.00013	1.0
SP.Syn.Abst.877	5080	0.999	130.944	2.578%	18.905	3.182%	0.00078	0.998
SP.Syn.Abst.878	17950	1.0	96.737	0.539%	13.812	0.663%	4e-05	1.0
SP.Syn.Abst.879	10149	0.998	467.302	4.604%	68.869	5.873%	0.00262	0.992
SP.Syn.Abst.880	10035	0.999	296.421	2.954%	43.799	3.7%	0.00088	0.997
SP.Syn.Abst.881	5406	0.998	262.533	4.856%	38.515	6.143%	0.00252	0.992
SP.Syn.Abst.882	8724	0.998	436.924	5.008%	64.101	6.229%	0.00248	0.992
SP.Syn.Abst.883	19406	1.0	46.162	0.238%	6.106	0.271%	1e-05	1.0
SP.Syn.Abst.884	9853	1.0	54.414	0.552%	7.472	0.655%	4e-05	1.0
SP.Syn.Abst.885	13972	0.999	523.231	3.745%	76.529	4.613%	0.00155	0.996
SP.Syn.Abst.886	17682	1.0	403.184	2.28%	59.565	2.912%	0.00068	0.998
